Created-Date,Tweet,Sentiment
5/25/2021 11:03,ھاڻي انگريزي ٻوليءَ جي ان ٻول ٽيڪنالاجيءَ جو شجرو ڏسو. اھو ٻول ڪيئن جڙيو  اصل ڪھڙا بڻياد ھئس. سو.. ٻہ ٻول آھن. ٽڪ… ,
5/25/2021 11:00,سائين اھو ٽڪ آھي. ٽيڪ نہ.... ,
5/25/2021 10:59,جڏھن اوھان صفا ٿڪجي وڃو تڏھن پياري عطا چانھيي جي ھيءَ ڪلپ ڏسجو. مائي ارٽ جي اٽڪلي ”ڪِليءَ“ جو ڪھڙو نالو ٿي ک… ,
5/25/2021 10:52,ھن ٽيڪنالاجي ٻول جي پيٽ  ھڪ سنڌي لفظ پيو ,
5/25/2021 10:51,او سنڌي ڇوڪرو ڀائي لوگو... بولي تو اپن ڪيسا دکتا ھي؟ ڪيا؟؟؟  ,
5/25/2021 10:49,قرب ماتا جي. ,
5/25/2021 10:49,سائين بلڪل. انڪري ئي ڪالهہ مان ھڪ دوست کي پئي چيو تہ ڦلاڻو رُسي ھاڻي گاريون پيو ڏي، ڏک گارين جو ناھي مون… ,
5/25/2021 10:46,ھاھاھاھاھاھا... سارنگ جاني.. بسم الله يون ,
5/25/2021 10:45,ابا، آزاد صحيح پيو چئي. پيو ٿو ڪلچر مٽجي سٽجي. ,
5/25/2021 10:10,بلڪل ائين ئي ماتا ,
5/25/2021 9:59,او ابا، او سھڻا، او پيارا سارنگ.. شل رب ڪوسين ھوائن کان بچائي رکي اوھان کي... مان اوھان جو خادم. جام ساري پيار سان.  ,
5/25/2021 9:58,سنڌ  ٽالپرن جي فوتگين  هو ايندا هئا. جن مان ڪجهہ تہ اڄ بہ اهو رواج سنڀاليون اچن ٿا. ,
5/25/2021 9:58,سنڌ  رودالي لڏي جا اھي ماڻهو، هاڻوڪي ڀارتي سرحدن  راجسٿان  سنڌ جي ٿر کان وٺي خيرپور جي ڦارهياڙي تائين اهي رودالي… ,
5/25/2021 9:58,گلسرين تہ هاڻي آئي، پر اڳي ڪانھن قسم جي جو سفوف يا ٽوھ جو پاڻي دٻلي  وجهي ان جي ٿورڙي ذرڙي اکين سان ڇا ل… ,
5/25/2021 9:58,اوھان مان جنھن بہ دوست گلزار جي فلم رودالي ڏٺي آهي اهو سمجهي سگهي ٿو تہ اها ان ڪڙم قبيلي تي ڀريل آهي جيڪي ٻين جي خو… ,
5/25/2021 9:48,اوھان ٻين سان ايترو رلجي ملجي وڃو جو سڀاڻي وڇڙو تہ تمام گهڻي ڏکيائي نہ ڏئي. ,
5/25/2021 9:46,اڙي سائين.. مان صدقو... مان انتظار ڪندم..   ,
5/25/2021 9:45,او اھو ڀوڳاڙو، يا ڀوڳھڙو .. زبردست ياد ڏياري ڇڏيوَ اھو ٻول اڄ.. ڪرم اوھان جا.  ,
5/25/2021 9:38,اکين کان مٿي جيڪي ھي ڪمانين جيان وار ٿين، تن کي سنڌيءَ  سڏجي ”ڀِرُون“. ,
5/25/2021 9:31,بس سائين پوءِ واقعي بہ منھنجي محنت ساڀيان ٿي...  ,
5/25/2021 9:29,ھائو ني.... قسمي ساھ ٽنگجي ويو ھاڻي وري  ,
5/25/2021 9:27,جيئن ھيءَ چُوري ٿئي، تيئن وري خشڪ ميون جي ڀور سان ٻيون انيڪ طاقت بخش شيون ملائي ٺاھي ويندي ھئي ”ڪُنڙي“ جيڪا… ,
5/25/2021 9:25,ھن چُوريءَ جو ساروڻيون منھنجي ديماڪ مان ناھن نڪرنديون. اسان وٽ ھن کي ڪُٽي بہ سڏجي. خاص موقعن  ٺاھي کارائي ويندي آھي. ,
5/25/2021 8:32, ,
5/25/2021 8:16,اھو انڪري بہ وڻيئي ٿو جو ان  ھر روز جدت آھي، اڃا گهڻو ڪجهہ آھي بلڪہ ٿيندو رھندو جيڪو ھاڻي… ,
5/25/2021 8:15,جي سائين بسم الله. ٻيو ڪجهہ؟ کي مون مان سخت مايوسي ٿيندي، ڇوتہ مان ناھيان ,
5/25/2021 8:13,پروفيشنل جنھن پنھنجي چوٽ تي پھچندو آھي تڏھن پوءِ ڇا؟ ڪجهہ بہ نہ.. تہ پوءِ؟ ھاڻي پروفيشنل ا… ,
5/25/2021 8:10,جي سائين.  ,
5/25/2021 8:04,جي بلڪل ,
5/25/2021 8:03,ڊيمن وارو مامرو، جعلي ڊوميسائيل اشو، سنڌ جي ٻيٽن تي وفاقي والار، امر جليل اشو وغيرہ پڇڻو اھو ھئو تہ پاڻ وارن اٿاريل… ,
5/25/2021 7:52,بابلا.. ھتي ڪٿي بہ ناھن مليا مون کي.. ٻاھران گهرائڻا پيا ھئا مون کي بہ... ڪجهہ ٻيا ڪتاب بہ آھن جيڪ… ,
5/25/2021 7:49,آءِ جي؟ جنھن کي مار ڏئي وڏي سرڪار اغوا ڪيو ھئو... اھو آءِ جي؟ ,
5/25/2021 7:48,معاف ڪجو.. اوھان جي ھٿ  آھي ڇا؟ ڇا واقعي اوھان جي اھڙي اوقات ٿي وئي آھي جو اوھان موقعا ڏئي سگهو ٿا؟ ,
5/25/2021 7:46,سائين مان خادم.  ,
5/25/2021 7:46,ڪالهہ ھاڪس بي واري پوليس  نيوي مامري  اوھان ڏٺو؟ ڪيئن نيويءَ وارا پوليس کي ڪٽي رھيا ھئا. ,
5/25/2021 7:24,ھاڻي آئي ڳالهہ سمجهہ ؟ ,
5/25/2021 7:00,سنڌي ڪمپيوٽنگ جو باني سائين عبدالماجد ڀرڳڙي صاحب پنھنجي انسٽيٽيوٽ  اسان جي باري  وڏو حوالو ليکيو وڃي ٿو. ,
5/25/2021 6:54, ,
5/25/2021 5:41,چکن جب 150 روپے کلو تھی تو معیشت ڈوب رہی تھی، اب جب 500 روپے کلو ہے تو معیشت ترقی کر رہی ہے۔ ,
5/25/2021 5:40,اوھان بہ سيشن مست ھلايو ھئو پيارا پرويز... سدا سلامت رھو پيارا.  ,
5/25/2021 5:33,اڙي يار واھ.. ڪمال جي ڳالهہ ڪئي اوھان. مان جو ئي آھيان سو ئي... گورا بہ وڃي بعد  ان خيال… ,
5/25/2021 5:27,اڄ جو لفظ ,
5/24/2021 20:54,نہ تہ... مذاق آ ڪا.... ھاھاھاھاھا... حسن سرڪار ڀر  آ بابا...  ,
5/24/2021 20:53,ٻوليءَ  لھجي جي خيرپور جي يوٿ فيسٽول  منھنجي ھڪ سيشن اندر سوال جو جواب. ,
5/24/2021 20:31,سو دم ڄڻ معراج... ٻيو وري ڪھڙا اسان کٽيا کائينداسي ابا.... نہ؟ ,
5/24/2021 20:24,واھ جو.. ,
5/24/2021 20:23,اڙي با.. سونھن ساڻ هجي  مان اک ڪڍان؟ اهڙو مردود ڪير ٿيندو  ,
5/24/2021 20:20,اڙي ابا. اھا تہ اوھان جي نظر جو ڪمال آ سائين...  ,
5/24/2021 20:20,علي.. واقعي بي پناھ سھڻي ھئي يار. ,
5/24/2021 20:19,قرب سائين ,
5/24/2021 20:06,اها پاڪ ڪينيا ٽريڊ ڪانفرنس هئي. منھنجي تقرير مزيدار هئي. شيدين کي جام کلايم. ٿيو ائين جو چانورن جي ٽريڊ اسائن ٿي وي… ,
5/24/2021 19:21,يار حسين ڦل اٿس..  ,
5/24/2021 19:13,اڪن نيرا ڦليا..... ,
5/24/2021 19:05,جي ادا.. ,
5/24/2021 19:03,ھاڻي ٻڌايو تہ مان ڇا ڪريان؟ ,
5/24/2021 18:59,712ع  پاڻ مسلمانن پاڻ بہ ختنو ڪرائي ڪلمو پڙھيو  پنھنجي ٻوليءَ کي بہ جو ختنو ڪرائي ڇڏيو عربي … ,
5/24/2021 18:51,ڪتاب شاھ، سچل  ساميءَ جي مھاڳ جي پھرين ئي سٽ  ڏسو. ھردو پيو اٿوَ اتي... ,
5/24/2021 16:33,لک لک قرب سائين.. بھترين نظم آهي تنوير سائينءَ جو.. ️ ,
5/24/2021 15:03,بيشڪ سائين.. ,
5/24/2021 14:07,ان مسافر جي ڪيفيت جو اوهان اندازو لڳائي سگهو ٿا جنھن کي رستي  خبر پوي تہ ان جو رهبر ئي اصل  رھزن آ؟ ,
5/24/2021 11:49,ھاھاھاھا... نفسيات ڪا مذاق آ؟ ان کي پڙھائڻ لاءِ واقعي دل گردي  جام سارن مثالن جي ضرورت پوندي آھي. ڏ… ,
5/24/2021 11:40,ھئو سئين  ,
5/24/2021 10:47,وجود قیدی، ,
5/24/2021 10:12,قرب جيلو...  ,
5/24/2021 10:10,اتي بہ بلڪل لڳ ڀڳ ائين ئي ٿيو ھئو. پر ھنن ٻارن ڪجهہ ايڊوانس رفتار سان پئي سفر ڪيو، جيڪا ڳالهہ منھن… ,
5/24/2021 9:31,ابا پوءِ منھنجي معذرت.. مان اٻوجهہ پاران پليز، دل  نہ ڪجو... ٻانھون ٻڌي ادب سان معافي پيو طلبيان.  ,
5/24/2021 9:30,وقت بہ ڪيڏو عجيب ,
5/24/2021 9:22,سائين تنوير عباسي صاحب جي ڪمال جي شاعري. ,
5/24/2021 9:20,ڪاش ڪو ,
5/24/2021 9:17,اوھان بيشڪ نہ مڃو. حق آھي اوھان جو. مان ڪا بہ لٺ نہ کڻندم. پوءِ اوھان جي لفاظيءَ جي… ,
5/24/2021 9:12,منھنجو بس ”توھان کي ان کي من وعن قبول ڪرٹو آھي“ تي اعتراض آھي. مان ڇو قبول ڪريان جڏھ… ,
5/24/2021 9:07,سدا سرھا رھو بابا...  ,
5/24/2021 9:06,سائين قرب. ساڳيو پيار  احترام اوھان لاءِ.. ,
5/24/2021 8:39,ربن پرين.. لو يو... اوھان منھنجا پيارا جو آھيو، ساڻ جو آھيو، انڪري پنھنجي مٽ پاڻ آھيان.  ,
5/24/2021 8:37,قرب  ,
5/24/2021 8:31,مان ھڪ ٽاٽ جو پيوند جيڪو بخمل  لڳل آھيان. ,
5/24/2021 8:28,جاني بھترين شاگرد آھن. مان پورا ٻہ سال ان يونيورسٽيءَ  ھيڊ آف ڊپارٽمينٽ رھيم. سچ ٻڌايانوَ، ھڪ ڪارپوريٽ… ,
5/24/2021 8:26,ڪاوڙ انساني ڀاوُ آھي. سڄي جيوت کي ايندي آھي. سو؟ مان سمجهان ٿو تہ جيڪڏھن ڪنھن کي ڪاوڙ ناھي ايندي تہ… ,
5/24/2021 8:24,نيو پورٽس يونيورسٽيءَ  شاگردن کي ھڪ پيراگراف سمجهائيندي. ,
5/24/2021 8:15,پاڻ ان کي اھو سيکاريون تہ تون بلڪل ساڳي حيثيت رکين ٿي جيڪا گهر  ٻيا مرد. تون مخلوق آڌار ھڪ انساني فرد آھين. ڪو ترس… ,
5/24/2021 8:12,خبر ناھي. پر مان اھو ڏسان ٿو جيڪو ڏيندڙ آھي اھو ڏيندو. ڪڏھن ان ماءُ کان پڇو جنھن جو ٻار انڪيوبيٽر تي ھ… ,
5/24/2021 8:11,لفظ جام ڀلو، پر ان کي ھيٺاھين ڪري جڏھن استعمال ڪيو ويو تڏھن سخت بڇان چڙھي. ,
5/24/2021 8:05,ڪبير جو مٿو خراب نہ ٿيو ھئو جڏھن ھن چيو ,
5/24/2021 7:58,اھا ڪمال جي ڳالهہ آھي. منھنجي حساب سان ٽي شيون آھن، جيڪي اسان وٽ ھونديون تہ آھن پر اسان جون ناھن ھوندي… ,
5/24/2021 7:56, آخر .. جڏھن بلڪل سڪون  ھجو تڏھن ھيءَ لنڪ ڪلڪ ڪري منھنجي ان باري  ڏنل پريزينٽيشن… ,
5/24/2021 7:32,ھتي ڪا ذاتيات تہ ناھي ني اوھان اھو ئي پيا ڳالهايو جيڪو اوھان پڙھيو آھي. ان … ,
5/24/2021 7:30,اڄ جيڪا ٿيوري آھي ٿي سگهي ٿو تہ ان بابت وڌيڪ دليلن سان اچي ڪا ٻي ٿيوري ان جي جڳھ وال… ,
5/24/2021 7:29,ابا مون کي اوھان جيان ناھي ڳالهائن ايندو. باقي مان پي ايڇ ڊي ئي ڪري رھيو آھيان ان سل… ,
5/24/2021 5:30,سھڻا سائين، اوھان پيشي آڌار وڪيل آھيو.. جي لسانيات سان لاڳاپيل ھجو تہ نہ پڇان ھا، پر… ,
5/24/2021 4:36,وڏا وڙ. مڃان ٿو اوهان اتاولائيءَ  اچي ويندا هوندئو پر ان کي بہ هٿيڪو ڪريو.. سدا سرھا رهو. دعائون  ,
5/24/2021 4:34,مان هڪ منٿ ڪريان سائين؟ ,
5/24/2021 4:27,چتائي جيڪڏهن هن هردي واري ٻول کي ڏسبو تہ اهو تمام گهڻو گهڻ معنائون بہ بعد  ٿي ويو. سنسڪرت جي استعمال  تہ اڃان وڌي… ,
5/24/2021 4:19,اڄ جو لفظ ,
5/23/2021 16:57,سائين اهو گل ئي.. ٻيو ڦل.. ,
5/23/2021 16:14,سائين مان اڳ بہ منٿ ڪئي هئي تہ مان مسڪين شرليون ناهن هڻندو. هي ڏسو.. ,
5/23/2021 15:43, هاڻي اوهان کي وڌيڪ مايوسي ٿيندي تہ اها دري يا انگريزيءَ واري ٿري اصل  ٽي ئي آهي.. هي ڏسو ,
5/23/2021 15:40,مان سائينءَ کي جواب ڏيان ٿو. محترم سائين مان ڪا هوا  شرلي ناهي هلائي پر مون وٽ پڪا ثبوت آهن… ,
5/23/2021 15:00,اصل  خرابي اتان ئي شروع ٿئي ٿي. ان ماڻهوءَ کي خدا عقل ڏي، انهن وٽ بس ھڪ ئي ڪارڊ اھو آھي… ,
5/23/2021 14:57,ادا اھي واقعا الائي ڪيترا ٿيا آھن. جهمپير ، ٺاروشاھ، خيرپور  پاڻ شاھد آھيان. جتي ھندو… ,
5/23/2021 14:48,اهو طئي ناهي پر پھلوانيءَ جي نشونما اتي بٽن ئي ڪئي. جيئن اتي گجر ڀاڳيا ٿيڻ مالوند ٿين. هاڻ… ,
5/23/2021 14:40,باقي بابا، جانے نا پھر بھی گل ہی نا جانے، باغ تو سارا جانے ہے۔ جيان اھي اڪسپوزڊ ئي آھن.… ,
5/23/2021 14:08,اڇا سائين. ,
5/23/2021 14:08,بٽ پيٽ  سونھن واري معاملي  سگهارا ئي ٿيڻ. جيڏا کائڻا تيڏا پھلوان.. ,
5/23/2021 13:56,معنا بلو واري لائين لڳل آهي..  ,
5/23/2021 13:55,هائو سائين.. ڪلهن تي لڙڪيل پٽا ٻہ ڏسجو.. تہ ڪيترا ڳرا ٿيلها هوندا ,
5/23/2021 13:54,سائين مھرباني ڪري ظلم کي کولي ٻڌايو تہ وڏا وڙ ٿيندا..  ,
5/23/2021 13:53,هئو هئو.. هي هائبرڊ ڪدو لڳو مون کي ,
5/23/2021 13:50,اوھ خدايا... ,
5/23/2021 13:49,ڪدو يڪتاري لاءِ بہ استعمال ڪبو آ پر ان کي ننڍي سائيز کان خول  بند بہ ڪرائبو آ.. ,
5/23/2021 13:47,هاهاهاها ,
5/23/2021 13:27,ھاھاھاھاھا.. سائين مان ايران  ڳچ عرصو رهيو آهيان.. اصفھان واري پاسي سچ  مون کي ماڻهن جي… ,
5/23/2021 12:12,جي جي ورشا.. بلڪل ائين.. ,
5/23/2021 12:11,اوھان جديد کوجون پڙھو ادا. ڊاڪٽر ڪارل واٽڪنز، ڊاڪٽر مائيڪل ڊي وان.. ڊاڪٽر ڪارلوس ڪئوليز.. جيڪي ھاڻي 2000… ,
5/23/2021 12:09,الڳ انڪري جو سنڌي اسان جي کوج  خيال آڌار تمام گهڻي اوائلي آھي، جڏھن تہ سنسڪرت نموني سان مور… ,
5/23/2021 11:59,اھو ڪنھن چيو تہ ان جو ٻج سنسڪرت  ئي پيو آھي؟ ,
5/23/2021 11:53,پيارا سائين مان خادم... سدا سلامت رھو اوھان.  ,
5/23/2021 11:53,کان ھارويسٽ جو ,
5/23/2021 11:31,امان جيجي.. مڙيوئي لڳيءَ کي لعنت آ... باقي اھو بہ سچ آ تہ زمان  مڪان جي مٽاسٽا  حُسن جا معيار بہ مٽبا… ,
5/23/2021 11:27,ڪارپوريٽي دنيا اسان جي اندر  ويٺل گگ ڳاڙيندڙ ڪُتي کي ھُشي ڏيندي ائين ٿي اسان جي کيسن مان ڏوڪڙ ڪڍڻ جا جتن ڪري جو ما… ,
5/23/2021 10:35,ڀنگ جو اوائلي نالو ”سوم“ نہ وري سومرا. ھيءٌ ھڪ خيال آھي… ,
5/23/2021 10:31,ڏسو.. ھيءٌ ھڪ نظريو آ، خيال آ.. ڪوبہ ان سان لڳي يا الڳي ٿي سگه… ,
5/23/2021 10:29,ھاھاھاھاھاھا ,
5/23/2021 10:28,قرب پيارا سائين.. ,
5/23/2021 10:27,ساڳيو محقق اھو بہ چوي ٿو تہ پختو خيال اھو آھي تہ ڏکڻ ايشيا  رھندڙ سومرا… ,
5/23/2021 10:26,جاني مون وٽ اھي ثبوت پيا آھن جو سنڌ  ھزارين سال اڳ ان ڀنگ کي ”سوم“ سڏيو… ,
5/23/2021 10:23,اصل صفا انت.. واھ ,
5/23/2021 10:21,سنڌي ٻوليءَ  جيڪي بگاڙي ٻول آھن جيئن ان ڏينھ ماحولياتي واري ڀاڱي  م… ,
5/23/2021 10:14,گل يا گلاب؟ ,
5/23/2021 10:13,ھلندي ھلندي ھيءَ ونڊ ڪندو ھلان تہ اسان وٽ لفظ گلاب غلط ڪتب ايندو آھي.… ,
5/23/2021 10:08,ڀائو.. گلقند معنا گلاب جي گل جون سڪل پنکڙيون جن  کنڊ مليل. اھو عربي… ,
5/23/2021 9:55,اوھان جيڪڏھن ان جي ٻج جو پيلو حصو ڪڍي ان کي گهوٽرائي ھلڪو لاڙھو پيئو تہ اڪسير آھي. بل… ,
5/23/2021 9:44,او ظالم.. اھو ٻڌائيندئي.. مان وٺي چڪو آھيان. چار ٽيومر ٻن آپريشنن  نڪتا، ھڪ اڃا آھي.… ,
5/23/2021 9:40,بابا.. پري ڀڄو... ھيءَ انگور جي ڌيءٌ ناھي.. ھي ان جي بہ پڙ ڏاڏي آھي. ,
5/23/2021 9:38,ھاھاھاھاھاھاھا.... ابا سائين... ھاڻي آيئو نہ سچ تي...  ,
5/23/2021 9:33,ابا.. مان مسڪين ٻرڙو فقير... اوھان گنجي شاھ جا مھر مھندار... ھڪ ڇو؟ ابا اوھان تہ ٻن ڪونڊن پيئن کان پو… ,
5/23/2021 9:24,جاني اھو نالو اسان سنڌين ان مٿان رکيو... ضياءَ جي دور کان پوءِ جو.. نشي جي شدت جي ڪري شايد... ان جو اھ… ,
5/23/2021 9:20,جي بلڪل ائين ئي آھي. مارشلائڻ ڀنگ جا پن موڪرا ٿين، ٿوري رس واري ٿئي. ان  نشو ڪجهہ سرس ٿيندو آھي. ,
5/23/2021 9:15,سائين اھا مارشل لا ساڳي ايبٽ آباد واري چھچ.. جنھن کي گهڻو ڪري پھريون اوٻاري بہ استعمال ڪيو وڃي. ھونئن… ,
5/23/2021 9:13,ڪافي وقت اڳ، شاھ عنايت جي مزار تي رات رھي، پنھنجي ئي خيالن  ڄڻ ساڻس ڪچھري ڪئي ھيم. ,
5/23/2021 8:25,پيارا منھنجي حساب سان اهي ارويءَ جي خاندا… ,
5/23/2021 7:22,سائين وڏا وڙ اوهان جا..  ,
5/23/2021 6:40,سچ اهو لاوارث ٻار آهي جنھن تي سدائين ناجائز حڪمرانن چيچون کڻي کيس حرامي سڏيو آھي  اھو بديءَ جو گل کڻي پاڻ، سدائين… ,
5/23/2021 5:06,ڊٺو اڄ اڏيو، هِنيَڙو ڪوٽ بُرج ,
5/23/2021 5:03,شل ننڍڙو مٿاھين منزل تي ڪامياب  ڪامران رھي. آمين. باقي سنڌيءَ واري ڳالهہ  ٿوري اوھان محنت… ,
5/23/2021 4:55,ھن دور  ھي اسان جون نياڻيون سڀ مارئيون ئي تہ آھن. جن کي کنڀيو پيو وڃي. ,
5/23/2021 4:25,اڄ جو لفظ️ ,
5/22/2021 19:42,ہم زومبیز کے نرغے میں ہیں.. اور یہ احمق آدمی اب زومبیز کا کاٹا ہوا ہے. اس پر قانونی کارروائی ہو. ,
5/22/2021 19:39,عائشه پليز ٺاهيو. هي واقعا ڪٿي، ڪھڙين برادرين، ڪهڙي قوم، ڪھڙي پس منظر… ,
5/22/2021 19:17,جيڪڏهن ڪو ماڻهو گُونھن کي پيشاب سان ڌوئي چوي ته مان گند صاف پيو ڪيان  ماڻهو ان جي واه واه  پورا هجن ته پڪ سمجهو ا… ,
5/22/2021 18:58,کر کتن ول دھیان کڑے ,
5/22/2021 18:50,خودکشی سے چند لمحے پہلے ظالم قطرہ میری کیمرا میں اپنا عکس چھوڑ گیا. ,
5/22/2021 18:45,جي جي سائين.. بلڪل درست مان خادم ,
5/22/2021 18:44,پتہ نہیں کتنی بار سن رہا ہوں.. سنتا اور دیکھتا جا رہا ہوں.. ایک ہی وقت پنجاب کا تھل، سندھ کا تھر، بھارتی راجستان ان… ,
5/22/2021 18:39,بلڪل صحيح ٿا چئو.. لک ٿورا سائين  ,
5/22/2021 18:32,مان تہ ائين ئي ڳالهائيندو رهيو آهيان ائين ئي رهندم..  ,
5/22/2021 18:31,بلڪل آهيان ,
5/22/2021 18:30,هاهاهاهاها ,
5/22/2021 18:29,او بابا بابا.. تون پياري آهين ٻچا ️ ,
5/22/2021 17:09,خدا جو قسم سڄي جسم مان ڄڻ ساھ نڪري ويو آ.. ,
5/22/2021 16:58,او خدايا... او خدايا.. ,
5/22/2021 16:52,هاڻي سوچيو..هڪ ماڻهو ائبنارملٽي جيان چانھن پيئي.. هلو ڀلا کير ئي پيئي.. سائيڊ افيڪٽ نہ ٿيندو؟ ڳالهہ شيءِ… ,
5/22/2021 15:48,ڀلي شيءِ آ.. پر ان کي جيڪو ٺاهي ڄاڻي.. بس گهوٽي پيئڻ سان نشو تہ ٿئي ٿو گردي لاءِ بہ ائين تہ ڀلي آ..… ,
5/22/2021 15:45,سھڻو سئوڻ ,
5/22/2021 15:41,بابا ٺاهڻ جو طريقو آ.. اوهان نيٽ تي ڳولا ڪريو.. ڪمال جي اڪسير آ.. مان پنھنجي ھڪ عارضي خاطر ٽي… ,
5/22/2021 15:38,هئو هئو بابا  ,
5/22/2021 15:37,مان جام پيتي.. ڳوٺ وڃان تہ مهيني ماسي ضرور ٺھرائي پيئندو آهيان.  ,
5/22/2021 10:04,بيشڪ ,
5/22/2021 9:53,اهو ساڳيو سينور ,
5/22/2021 9:51,بلڪل سائين ,
5/22/2021 9:50,پيارا اتي درست لفظ ”سر“ آھي. سر جون انيڪ معنائون ٿين. انھن  ماڳن مڪانن کان سواءِ پاڻي… ,
5/22/2021 9:40,مسڪان شل آباد رھين.. جام خوشين سان گڏ.. بابا پنھنجو خيال رکو. ,
5/22/2021 9:40,جي سائين.. ھي جيڪو پاڻ گهڻو آدرشي ٿي اھو چوندا آھيون تہ ڦلاڻا ملڪ کائي ويا.. اصل  اسان اھو چاھيندا آھيو… ,
5/22/2021 9:31,پيارا رياض.. اھي پليٽون ڪنھن ڪيٽرنگ يا ڊيڪوريشن سروس جون ڪٿي ٿيون لڳن؟ باقي يار سنڌي پلاءُ… ,
5/22/2021 9:25,مھرباني سانئڻ... عرض تہ مون کي سوشل ميڊيا تي بحث ناھي ڪرڻ ايندو. سو ھڪ عرض تہ جڏھن وٽ ئي… ,
5/22/2021 9:23,سائين منھنجو چاچو اتي ھاڻي مدرسي  ٻارن جي آخرت  عاقبت سڌارڻ  ورتو پيو آھي.. کيس ايترو وقت ڪٿي ابا.. ,
5/22/2021 9:20,ھڪ پرائمري ماستر چوي تہ مان رشوت ناھيان کائيندو تہ ٻانھون ٻڌي کيس چئجي ابا تون وٽ موقعو آھي ڪٿي؟ ,
5/22/2021 9:16,او سائين منھنجا محبتون آهن اوهان جون.. شل سدا سکيا هجو. آمين ,
5/22/2021 9:12,پيارا سائين.. وڏي مھرباني اوھان جي.. لو يو.. اھا وڏائي اوھان جي ئي آھي.. ,
5/22/2021 9:11,پيارا آزاد سائين.... وڏا وڙ اوھان جا... شل سکيا ھجو. ھڪ اصول رکيو اٿم. پنھنجي ڪم  گريبان تي ڌيان رکان… ,
5/22/2021 8:42,تن طبيب نہ گڏيا ڪٺيس ڪويڄن، ,
5/22/2021 8:39,سائين سچ اهو آهي تہ مون کي مريضن کان وڌيڪ طبيب علاج طلب ٿا لڳن.. ڀٽائيءَ ائين تہ نہ چيو هئو ,
5/22/2021 8:21,اوهان لک ڀيرا اختلاف ڪريو.. مون کي تہ سماج  سڀيئي ڪردار منافقت تي ٻڌل قدرن تي هلندي ٿا… ,
5/22/2021 8:19,سائين مان خادم.. ,
5/22/2021 7:59,سائين اها ٻي مئہ آهي جيڪا لئَي لئہ ڦوشر آڪڙ هروڀرو جي وڏائيءَ کي سڏجي. هي تصوير ڏسو.  ,
5/22/2021 7:06,ابھی تاروں سے کھیلو، چاند کی کرنوں سے اٹھلاؤ ,
5/22/2021 6:56,جڏهن اوهان هڪ رپيو وڃائي هزارن جا چور سڃاڻي وڃو تڏهن ڏھ رپين جو صدقو ڪڍندي خوش ٿي چئو ,
5/22/2021 6:50,ان سان گڏ اها بيماري ڪيئن آهي تہ ,
5/22/2021 6:46,بابا بابا.. لو يو ٽو بابا... ️ ,
5/22/2021 6:42,اڄ جو لفظ ,
5/22/2021 5:46,صبح بخير دوستو. ,
5/21/2021 19:46,وڏي مصيبت آ. هتي هر ماڻهوءَ جي هٿ  ھٿوڙي آ  کيس ٻين جون پيشانيون ڪوڪا ٿيون لڳن. ,
5/21/2021 17:09,ھمراھ وري ”ڇا ڪندو ھئو صاحب؟“ ,
5/21/2021 17:09,وڃو وڃي ڀنگ جي ,
5/21/2021 9:06,ڪي ٻہ رايا ناھن تہ آزاد واقعي بہ ھڪ آزاد مڻش آھي. شل مالڪ کيس سدائين سرھو رکي. آمين ,
5/21/2021 8:51,ادا ائين ناھي. ,
5/21/2021 8:50,ادا اھو ڪنھن چيو تہ چوڌري ڪا ذات آھي؟ ,
5/21/2021 8:49,جاني اھا اصل حقيقت اٿئي. اڄ بہ اسان جي ڳوٺن  اڪثر مايون پنھنجي ورن کي وڏيرو  مرد زالن کي وڏيري سڏين. مان… ,
5/21/2021 8:27,اھو تہ ڪلرڪن لاءَ ججن لاءِ الائي ڪنھن ڪنھن لاءِ چوندا آھن.. سو؟ پوءِ؟ ,
5/21/2021 8:26,مان وري ايرخ وان جا ڪتاب پڙھيا تہ منھنجو ديماڪ چڪرائجي ويو.... انسان جي اصل حيثيت آھي ڇا جنھن تي ھيڏا و… ,
5/21/2021 8:22,ڪڏھن سوچيو اٿوَ تہ پوري جڳ يا ڪائنات جو وڏيرو ڪير آ؟ ,
5/21/2021 8:20,يوڪرائيني گرڊجيف چيو ھئو تہ انسان ھن ڌرتيءَ تي فطرت جي ڪنھن مھا غلطيءَ جو سبب آھي، نہ تہ انساني زندگيءَ… ,
5/21/2021 8:19,سچ تہ سائين مون کي ناھي ڪنھن متاثر ڪيو...  ,
5/21/2021 8:16,سائين پاڻ ئي هتي ڏسو.. ,
5/21/2021 8:15,پوري پاڪستان  سنڌ جو وڏيرو مھا گار ڪيو ويو آھي. ,
5/21/2021 8:13,پنجاب  چوڌري ساڳيو معبتر ,
5/21/2021 8:07,اھو عجيب سوال آ... ابا آخرڪار ڪو تہ معيار رکبو يا صفا ايڪڙ ٻيڪڙ ٽيڪڙ سڀ ھلندا تہ ھڪ ڪرو ڪيئن سمجهي سگ… ,
5/21/2021 8:06,نہ ادا.. ائين ناھي. ھن جو ڀاءُ ھوندو ھئو.. پر وڌيڪ ھاڻي ڪم صفا گنجرجي ويو آھي. ,
5/21/2021 8:06,ظاھر آھي سائين.. ان  ڪو عيب بہ ناھي. فطرت آھي. اسان انسانن جو اھي بدمعاشيون آھن جو غلط يا صحيح طور طريقا… ,
